Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A14,12,A34,A41,1960,A61,A75,3,single,A101,3,A124,44,A143,A153,1,A174,1,A192,A201,male,1
A14,36,A34,A41,2143,A61,A74,3,single,A101,3,A122,35,A143,A152,2,A173,1,A192,A201,male,1
A11,15,A34,A41,2779,A61,A75,3,single,A101,3,A124,57,A143,A153,2,A173,1,A191,A201,male,1
A11,11,A32,A43,607,A61,A73,3,married/widowed,A101,3,A121,33,A143,A152,1,A172,1,A191,A201,male,1
A14,10,A34,A42,801,A61,A75,3,single,A101,3,A121,27,A143,A151,1,A173,1,A191,A201,male,1
A14,17,A32,A41,2975,A65,A74,2,single,A101,3,A121,32,A143,A152,1,A173,1,A191,A201,male,1
A12,26,A33,A46,6318,A61,A75,3,single,A101,3,A123,28,A143,A153,1,A173,1,A191,A201,male,0
A11,10,A31,A40,1571,A61,A74,2,divorced/seperated/married,A101,2,A124,36,A142,A152,1,A172,1,A191,A202,female,1
A12,55,A32,A49,7746,A62,A73,3,single,A101,1,A123,24,A143,A152,1,A174,1,A192,A201,male,1
A14,13,A34,A43,2072,A61,A75,3,single,A101,3,A123,45,A143,A152,1,A173,1,A191,A201,male,1
A12,24,A32,A43,7021,A61,A72,1,single,A103,1,A124,26,A143,A152,1,A173,1,A191,A201,male,1
A14,14,A32,A43,777,A65,A75,3,single,A101,2,A123,47,A143,A152,1,A173,1,A192,A201,male,1
A14,17,A32,A42,1237,A63,A74,3,single,A101,2,A123,30,A143,A152,2,A173,1,A192,A201,male,1
A11,15,A32,A40,2029,A61,A73,3,single,A101,1,A123,26,A143,A152,1,A172,1,A191,A201,male,0
A14,21,A34,A41,3045,A61,A74,3,single,A101,3,A123,36,A143,A152,2,A173,1,A192,A201,male,1
A13,16,A34,A43,2817,A65,A74,2,single,A101,2,A122,36,A143,A152,1,A173,1,A191,A201,male,1
A11,23,A32,A40,2764,A61,A74,3,single,A101,1,A121,30,A143,A152,1,A172,1,A191,A201,male,0
A12,12,A32,A43,276,A61,A73,3,single,A101,2,A124,37,A143,A153,1,A174,1,A191,A201,male,1
A11,20,A34,A40,1774,A61,A75,3,divorced/seperated/married,A101,3,A124,36,A143,A153,2,A173,2,A191,A201,female,1
A11,37,A34,A41,6024,A61,A75,3,single,A101,3,A124,48,A143,A153,1,A173,1,A192,A201,male,1
A12,24,A32,A43,4766,A61,A73,3,single,A101,2,A123,23,A142,A152,1,A173,1,A191,A201,male,1
A12,21,A32,A43,2540,A61,A73,2,divorced/seperated/married,A103,1,A121,30,A143,A152,1,A173,1,A191,A201,female,1
A14,30,A34,A41,3932,A61,A74,1,single,A101,1,A123,43,A143,A152,2,A173,1,A192,A201,male,1
A14,10,A32,A40,1382,A61,A73,3,divorced/seperated/married,A101,2,A121,23,A143,A152,1,A173,1,A191,A201,female,1
A11,12,A32,A40,3256,A61,A74,3,married/widowed,A101,3,A121,24,A143,A151,1,A172,1,A191,A201,male,1
A14,37,A34,A41,6027,A65,A75,3,single,A101,3,A121,47,A143,A152,2,A173,1,A192,A201,male,1
A11,21,A32,A43,9822,A61,A72,3,single,A103,3,A122,35,A143,A151,1,A173,1,A192,A201,male,1
A11,24,A32,A43,5526,A61,A72,3,divorced/seperated/married,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,female,0
A11,21,A32,A40,2427,A61,A74,2,divorced/seperated,A101,3,A123,39,A141,A152,1,A172,1,A191,A201,male,0
A11,15,A32,A40,4717,A61,A73,2,married/widowed,A101,3,A123,33,A143,A152,1,A173,1,A191,A201,male,0
A14,22,A34,A41,1438,A61,A74,3,single,A101,3,A122,33,A143,A152,2,A173,1,A191,A201,female,1
A11,16,A32,A43,3160,A61,A73,3,single,A101,1,A123,24,A142,A152,1,A173,1,A191,A201,male,1
A12,49,A32,A46,4116,A63,A73,2,divorced/seperated/married,A101,3,A123,26,A143,A151,1,A173,1,A191,A201,female,0
A14,13,A32,A40,6922,A65,A75,3,single,A101,3,A124,53,A141,A153,1,A174,1,A192,A201,male,0
A11,18,A34,A42,658,A61,A74,3,single,A101,1,A122,26,A143,A152,2,A173,1,A191,A201,male,1
A14,37,A32,A46,10633,A65,A73,3,single,A101,3,A124,41,A143,A153,1,A173,1,A192,A201,male,1
A11,10,A32,A42,328,A61,A75,3,single,A101,1,A124,40,A142,A153,1,A174,1,A191,A201,male,0
A11,31,A34,A41,3896,A65,A75,3,divorced/seperated/married,A101,3,A124,41,A143,A153,2,A174,1,A192,A201,female,1
A14,9,A32,A42,776,A61,A75,3,single,A101,3,A121,24,A143,A151,1,A173,1,A191,A201,male,1
A14,7,A34,A49,830,A61,A73,1,divorced/seperated/married,A101,1,A121,30,A143,A152,1,A173,1,A191,A201,female,1
A11,34,A33,A42,4421,A61,A75,3,single,A101,3,A122,27,A143,A151,1,A172,1,A192,A201,male,1
A14,19,A32,A43,4768,A65,A73,2,single,A101,1,A123,20,A143,A152,1,A173,1,A191,A201,male,1
A14,37,A34,A42,4791,A61,A75,3,single,A101,3,A123,34,A143,A152,1,A173,1,A192,A201,male,1
A14,28,A34,A40,3141,A65,A72,1,single,A101,3,A124,48,A143,A153,2,A172,1,A191,A201,male,1
A12,16,A32,A43,731,A61,A73,3,married/widowed,A103,1,A121,27,A143,A152,1,A172,1,A191,A201,male,1
A11,48,A32,A42,10944,A65,A75,3,single,A101,1,A123,42,A143,A152,1,A174,1,A192,A201,male,0
A11,16,A31,A49,1948,A61,A74,1,divorced/seperated/married,A101,3,A122,55,A142,A152,1,A172,1,A191,A201,female,1
A11,28,A34,A42,1787,A61,A72,3,single,A101,3,A122,26,A143,A152,1,A173,1,A191,A201,male,0
A14,23,A33,A42,5212,A63,A73,1,single,A101,3,A122,43,A143,A152,1,A173,1,A191,A201,male,1
A11,14,A32,A40,2598,A61,A74,2,single,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,male,0
A12,29,A34,A43,1276,A61,A73,3,married/widowed,A101,1,A124,21,A143,A152,1,A172,1,A191,A201,male,1
A14,20,A32,A43,2819,A63,A74,1,single,A101,3,A122,38,A143,A152,1,A173,1,A191,A201,male,1
A11,8,A32,A43,666,A61,A73,3,single,A101,2,A122,36,A143,A152,1,A173,1,A191,A201,male,1
A12,21,A34,A42,1727,A61,A74,3,divorced/seperated/married,A101,3,A123,22,A143,A151,1,A172,1,A192,A201,female,1
A14,13,A32,A43,1031,A65,A75,3,single,A101,3,A123,47,A143,A152,1,A173,1,A192,A201,male,1
A14,16,A34,A43,942,A65,A75,3,single,A101,3,A123,50,A143,A152,1,A173,1,A192,A201,male,1
A12,18,A34,A43,1106,A61,A73,3,married/widowed,A101,2,A121,23,A141,A152,1,A172,1,A191,A201,male,0
A12,28,A32,A46,4479,A65,A73,3,single,A101,3,A123,56,A143,A153,1,A173,1,A192,A201,male,1
A14,14,A32,A40,1302,A61,A73,3,divorced/seperated/married,A101,1,A121,31,A143,A152,1,A173,1,A191,A201,female,1
A12,33,A32,A49,1629,A61,A74,3,single,A101,3,A123,47,A143,A152,1,A173,2,A192,A201,male,1
A14,20,A33,A43,966,A61,A73,3,married/widowed,A101,3,A121,27,A141,A152,1,A173,1,A191,A201,male,1
A14,21,A32,A43,3133,A65,A75,3,single,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,male,1
A14,8,A34,A41,1635,A61,A71,3,single,A101,1,A123,41,A143,A152,1,A171,1,A191,A201,male,1
A12,34,A34,A43,2207,A61,A74,3,married/widowed,A103,1,A121,26,A141,A152,1,A173,1,A192,A201,male,0
A12,12,A32,A43,1975,A61,A72,3,divorced/seperated/married,A101,3,A121,44,A142,A152,1,A174,1,A192,A201,female,1
A13,5,A34,A40,1325,A65,A74,1,single,A101,3,A121,26,A143,A152,1,A172,2,A191,A202,male,1
A14,15,A34,A43,3753,A61,A74,3,single,A102,3,A122,36,A143,A152,2,A173,1,A191,A201,male,1
A11,22,A34,A41,9323,A61,A71,3,single,A101,3,A124,45,A143,A153,1,A174,1,A192,A201,male,1
A11,9,A32,A43,1870,A61,A73,1,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A172,1,A191,A201,female,0
A14,11,A32,A40,2014,A62,A75,3,single,A101,3,A123,43,A143,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A43,1352,A61,A73,3,single,A101,3,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A12,28,A34,A41,6558,A61,A71,2,single,A101,1,A124,36,A143,A153,1,A174,1,A192,A201,male,0
A14,11,A34,A43,925,A61,A73,3,divorced/seperated/married,A101,2,A121,28,A143,A152,1,A173,1,A191,A201,female,1
A12,18,A32,A43,3166,A61,A72,3,divorced/seperated/married,A103,2,A124,41,A143,A152,1,A172,1,A191,A201,female,1
A14,11,A32,A42,1902,A61,A72,1,divorced/seperated/married,A101,3,A122,26,A143,A152,1,A173,1,A191,A201,female,1
A11,25,A32,A40,2389,A61,A72,3,divorced/seperated/married,A101,1,A123,25,A143,A152,1,A173,1,A191,A201,female,0
A12,10,A31,A43,283,A61,A75,3,divorced/seperated/married,A101,3,A124,38,A141,A152,1,A172,1,A191,A201,female,0
A11,22,A34,A42,648,A61,A74,3,single,A101,3,A122,29,A143,A152,2,A173,1,A192,A201,male,1
A14,28,A32,A49,2569,A61,A74,3,single,A101,2,A123,38,A143,A152,1,A173,2,A192,A201,male,1
A12,43,A32,A49,6013,A63,A73,1,single,A101,3,A123,39,A143,A152,1,A173,1,A191,A201,male,0
A14,10,A34,A40,1815,A61,A71,2,divorced/seperated/married,A101,3,A124,58,A143,A153,2,A173,1,A192,A201,female,1
A14,16,A32,A40,3053,A61,A75,3,single,A101,3,A124,46,A143,A152,1,A172,1,A192,A201,male,1
A14,25,A33,A49,1370,A61,A73,3,single,A101,3,A123,44,A141,A152,1,A173,2,A192,A201,male,1
A11,9,A34,A43,1644,A61,A73,1,divorced/seperated/married,A101,3,A122,36,A143,A152,2,A172,1,A191,A201,female,1
A11,11,A32,A40,573,A61,A73,3,divorced/seperated/married,A103,1,A122,31,A143,A152,1,A173,1,A191,A201,female,1
A14,13,A32,A40,1966,A61,A73,3,single,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,male,1
A11,21,A32,A40,2651,A61,A75,1,single,A101,3,A123,44,A141,A152,1,A173,1,A192,A201,male,0
A11,12,A32,A40,740,A61,A72,1,divorced/seperated/married,A101,1,A123,19,A143,A152,1,A173,1,A191,A201,female,0
A14,9,A32,A43,1398,A61,A72,1,divorced/seperated/married,A101,3,A121,19,A143,A151,1,A173,1,A192,A201,female,0
A11,12,A32,A40,2835,A61,A72,1,single,A101,2,A123,36,A143,A152,1,A172,1,A191,A201,male,0
A12,36,A32,A49,6098,A62,A73,3,single,A101,3,A123,44,A143,A152,1,A173,1,A192,A201,male,1
A12,19,A32,A40,3633,A62,A75,2,divorced/seperated/married,A101,3,A123,27,A143,A151,1,A174,1,A192,A201,female,0
A14,21,A32,A41,3371,A63,A73,2,divorced/seperated/married,A101,3,A122,39,A143,A152,1,A172,1,A192,A201,female,1
A11,28,A34,A43,4175,A61,A75,3,single,A101,1,A121,31,A141,A152,2,A173,1,A191,A201,male,0
A11,14,A32,A43,5045,A61,A73,1,divorced/seperated/married,A101,1,A123,22,A143,A152,1,A173,1,A191,A201,female,0
A12,45,A34,A42,3324,A61,A73,3,single,A101,3,A123,40,A143,A152,1,A173,1,A191,A201,male,0
A14,25,A33,A41,6922,A61,A75,2,single,A101,2,A123,39,A143,A152,1,A173,1,A191,A201,male,1
A14,24,A34,A40,4038,A63,A73,3,divorced/seperated/married,A101,3,A121,35,A143,A152,1,A173,1,A192,A201,female,1
A14,6,A32,A43,974,A61,A73,3,single,A101,3,A121,25,A143,A152,1,A173,1,A191,A201,male,1
A14,18,A34,A43,1699,A61,A75,3,single,A101,3,A123,32,A143,A152,1,A173,1,A191,A201,male,1
A12,7,A32,A42,292,A61,A73,1,single,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,male,0
A12,13,A32,A49,507,A61,A73,1,divorced/seperated/married,A101,3,A123,23,A143,A152,1,A172,1,A191,A201,female,1
A13,10,A34,A40,1892,A61,A74,2,single,A101,3,A123,34,A143,A152,2,A174,1,A192,A201,male,1
A14,8,A32,A42,1712,A63,A74,1,divorced/seperated/married,A101,3,A122,20,A143,A151,1,A173,1,A191,A201,female,1
A12,13,A32,A40,4599,A61,A71,1,single,A101,3,A122,42,A141,A151,1,A172,1,A192,A201,male,1
A11,8,A32,A43,411,A61,A73,3,single,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,male,1
A14,21,A33,A49,588,A63,A73,3,divorced/seperated/married,A101,2,A123,33,A143,A152,1,A173,2,A192,A201,female,1
A11,9,A32,A43,679,A61,A73,3,single,A101,1,A122,24,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A43,474,A61,A73,3,married/widowed,A101,2,A121,33,A143,A152,1,A173,1,A192,A201,male,1
A14,16,A34,A43,1045,A61,A75,3,single,A101,3,A123,36,A143,A152,2,A173,1,A191,A201,male,1
A13,19,A32,A43,277,A61,A73,3,single,A101,1,A121,28,A143,A152,1,A173,1,A191,A201,male,0
A11,27,A32,A43,5126,A61,A73,2,divorced/seperated,A101,3,A123,24,A143,A151,1,A173,1,A192,A201,male,0
A14,20,A34,A43,1597,A61,A73,3,single,A101,1,A122,24,A143,A152,2,A173,1,A191,A201,male,1
A11,11,A32,A40,2247,A61,A73,3,divorced/seperated/married,A101,3,A123,26,A143,A152,1,A172,1,A191,A201,female,0
A11,36,A32,A49,3131,A65,A74,2,divorced/seperated,A101,2,A122,42,A143,A152,1,A173,1,A192,A201,male,0
A11,16,A32,A43,7474,A61,A74,1,divorced/seperated/married,A103,1,A124,33,A143,A151,2,A172,1,A191,A201,female,1
A11,14,A32,A40,5068,A61,A74,2,single,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,male,0
A14,8,A34,A40,4011,A61,A72,1,single,A101,3,A123,33,A143,A152,1,A172,1,A191,A202,male,1
A12,26,A32,A49,1958,A61,A74,3,single,A101,3,A123,49,A143,A152,1,A173,1,A192,A201,male,1
A14,25,A32,A42,2933,A63,A74,1,divorced/seperated/married,A101,1,A123,28,A142,A152,1,A173,1,A191,A201,female,1
A11,16,A32,A40,3090,A61,A74,2,single,A101,3,A123,57,A141,A153,1,A173,1,A192,A201,male,0
A12,30,A34,A49,3887,A62,A74,3,single,A101,3,A123,36,A143,A152,2,A173,1,A191,A201,male,1
A12,7,A32,A49,303,A61,A73,3,single,A101,1,A121,29,A143,A152,1,A173,1,A191,A201,male,1
A11,48,A30,A41,9527,A61,A71,3,divorced/seperated/married,A101,3,A124,37,A143,A153,1,A174,1,A192,A201,female,0
A12,55,A32,A49,744,A62,A73,3,single,A101,3,A124,31,A143,A152,1,A174,1,A192,A201,male,1
A11,22,A32,A43,6567,A61,A73,3,single,A101,2,A123,25,A142,A152,1,A173,1,A191,A201,male,1
A14,22,A33,A49,1600,A65,A74,2,single,A101,2,A123,38,A141,A152,2,A172,1,A192,A201,male,1
A14,24,A32,A43,1794,A65,A75,3,single,A101,2,A123,35,A143,A152,1,A174,1,A192,A201,male,1
A12,19,A34,A43,1946,A65,A74,3,single,A101,2,A124,28,A143,A152,1,A173,1,A192,A201,male,1
A14,27,A32,A43,8305,A61,A74,1,single,A102,1,A123,33,A143,A152,1,A174,1,A191,A201,male,1
A13,10,A34,A40,481,A65,A73,3,divorced/seperated/married,A101,3,A121,44,A143,A152,1,A174,1,A192,A201,female,1
A14,20,A34,A46,1329,A61,A73,3,divorced/seperated/married,A101,3,A124,37,A143,A153,1,A173,1,A192,A201,female,1
A12,14,A32,A42,5087,A61,A73,1,divorced/seperated,A101,1,A121,31,A142,A152,1,A173,1,A192,A201,male,1
A12,36,A32,A41,6016,A61,A72,3,divorced/seperated/married,A101,3,A123,34,A143,A152,1,A173,1,A191,A201,female,1
A11,36,A30,A46,6638,A61,A73,3,single,A101,3,A124,43,A143,A153,1,A173,1,A191,A201,female,0
A11,13,A32,A40,5480,A61,A73,1,single,A101,3,A123,28,A143,A152,1,A173,1,A191,A201,male,0
A11,21,A32,A41,1748,A61,A71,3,single,A101,3,A124,39,A143,A153,1,A171,1,A191,A201,male,1
