Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A12,9,A32,A40,2032,A63,A75,3,single,A101,3,A121,56,A143,A152,1,A172,1,A191,A201,male,1
A12,19,A34,A49,3024,A65,A72,2,single,A101,2,A124,51,A141,A152,1,A173,1,A192,A201,male,1
A12,30,A32,A49,5910,A61,A73,2,divorced/seperated,A101,1,A123,32,A143,A152,1,A174,1,A191,A201,male,0
A11,23,A34,A40,4797,A61,A75,2,single,A101,3,A124,40,A143,A153,2,A174,1,A192,A201,male,1
A14,13,A32,A40,3271,A61,A74,3,single,A101,3,A123,36,A143,A151,1,A174,1,A192,A201,male,0
A14,22,A34,A49,2582,A62,A74,3,single,A101,2,A122,45,A141,A152,2,A173,1,A191,A201,male,1
A14,9,A34,A44,312,A61,A73,1,divorced/seperated/married,A101,2,A121,21,A143,A152,1,A173,1,A191,A201,female,1
A11,14,A33,A40,2717,A65,A75,3,single,A101,3,A123,32,A143,A152,1,A173,2,A191,A201,male,0
A12,22,A32,A46,2605,A61,A73,3,single,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,male,0
A13,25,A32,A43,2018,A61,A74,3,married/widowed,A101,1,A124,22,A143,A153,1,A173,1,A191,A201,male,1
A14,16,A33,A43,353,A61,A73,2,married/widowed,A101,3,A121,25,A143,A152,1,A173,1,A191,A201,male,1
A12,15,A32,A43,944,A61,A72,3,divorced/seperated/married,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,female,0
A11,30,A32,A40,6689,A61,A73,1,single,A101,3,A121,40,A143,A153,1,A174,1,A191,A201,male,1
A14,11,A32,A40,1796,A61,A72,1,divorced/seperated/married,A101,3,A122,43,A143,A152,1,A173,1,A191,A201,female,1
A14,9,A32,A42,2213,A61,A72,3,divorced/seperated/married,A101,3,A122,30,A143,A152,1,A173,1,A191,A201,female,1
A14,21,A34,A40,5396,A65,A73,3,single,A101,3,A122,34,A143,A152,2,A173,1,A191,A201,male,1
A14,21,A32,A41,853,A65,A74,1,divorced/seperated/married,A101,1,A123,19,A142,A152,1,A172,1,A191,A201,female,1
A14,16,A34,A42,3008,A61,A75,3,divorced/seperated/married,A101,3,A123,41,A143,A152,2,A173,1,A191,A201,male,1
A14,29,A32,A40,7053,A61,A73,1,single,A101,3,A122,32,A143,A152,1,A172,1,A191,A201,male,0
A12,13,A32,A49,436,A61,A74,3,single,A101,1,A124,22,A142,A152,1,A173,1,A192,A201,male,1
A14,15,A32,A43,2010,A63,A71,3,single,A101,3,A121,54,A143,A152,1,A172,1,A191,A201,male,1
A11,16,A32,A42,2506,A64,A73,2,divorced/seperated,A101,2,A122,37,A143,A152,1,A173,1,A191,A201,male,1
A12,7,A32,A43,390,A61,A73,1,single,A101,1,A121,38,A143,A152,1,A172,1,A191,A201,male,1
A13,15,A32,A42,1378,A61,A73,3,divorced/seperated/married,A101,3,A123,25,A143,A152,1,A173,1,A192,A201,female,1
A12,17,A31,A43,2492,A62,A73,3,single,A101,2,A122,37,A141,A152,1,A172,1,A192,A201,male,0
A12,14,A34,A42,2356,A61,A74,3,single,A101,2,A123,38,A143,A152,1,A173,1,A192,A201,male,1
A14,8,A32,A42,1680,A64,A72,2,divorced/seperated/married,A101,3,A122,37,A143,A152,1,A172,1,A191,A201,female,1
A12,10,A32,A42,1592,A61,A75,2,single,A101,3,A121,34,A143,A151,1,A173,1,A192,A201,male,1
A14,20,A32,A43,2314,A62,A72,3,single,A101,1,A124,22,A143,A152,1,A173,1,A191,A201,male,1
A14,52,A32,A49,11924,A62,A74,2,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A172,1,A191,A201,female,1
A13,12,A32,A42,1887,A64,A75,3,divorced/seperated,A101,3,A124,54,A143,A153,1,A173,1,A191,A201,male,1
A14,19,A32,A40,4752,A61,A75,1,divorced/seperated/married,A102,3,A124,34,A143,A151,1,A173,1,A191,A201,female,0
A12,9,A31,A40,958,A61,A72,3,single,A101,1,A122,28,A143,A152,1,A173,1,A192,A201,female,0
A11,10,A32,A43,971,A61,A72,3,divorced/seperated/married,A101,3,A122,21,A143,A151,1,A174,1,A192,A201,male,1
A14,14,A34,A40,1836,A65,A73,3,divorced/seperated/married,A101,3,A122,37,A143,A151,2,A171,1,A192,A201,female,1
A12,17,A34,A46,1144,A64,A73,3,divorced/seperated/married,A101,2,A123,31,A141,A152,1,A173,1,A191,A201,female,1
A11,37,A34,A49,2450,A62,A74,1,divorced/seperated,A101,1,A122,55,A141,A152,1,A173,1,A191,A201,male,1
A14,11,A32,A40,3452,A65,A72,3,divorced/seperated,A101,1,A123,39,A143,A152,1,A173,1,A192,A201,male,1
A12,4,A34,A49,276,A61,A75,1,married/widowed,A101,3,A121,21,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A33,A41,1774,A61,A74,3,single,A101,2,A122,28,A143,A151,1,A172,1,A191,A201,male,1
A12,10,A32,A40,774,A61,A72,3,married/widowed,A101,3,A121,32,A143,A151,1,A174,1,A192,A201,female,1
A12,21,A33,A40,5398,A65,A73,2,single,A101,3,A122,39,A143,A152,1,A173,1,A192,A201,male,0
A12,57,A30,A49,7249,A62,A73,3,divorced/seperated/married,A101,1,A123,33,A141,A152,1,A173,1,A191,A201,female,0
A14,7,A32,A44,306,A61,A72,3,divorced/seperated/married,A101,1,A121,19,A143,A152,1,A173,1,A191,A201,female,1
A14,20,A32,A43,2535,A65,A72,3,divorced/seperated/married,A101,1,A124,48,A141,A152,1,A173,1,A192,A201,female,1
A14,10,A32,A40,1184,A63,A75,3,married/widowed,A101,3,A121,51,A143,A152,1,A172,1,A191,A201,male,1
A12,23,A32,A45,1801,A61,A72,3,single,A101,1,A123,38,A141,A152,1,A173,1,A192,A201,male,0
A14,43,A34,A43,7004,A61,A73,1,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A172,1,A191,A201,female,1
A14,14,A32,A42,3749,A65,A73,2,single,A101,3,A123,24,A143,A152,1,A173,1,A191,A201,male,1
A14,31,A32,A42,6251,A61,A71,2,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A174,1,A191,A201,female,1
A11,10,A31,A43,384,A61,A73,1,divorced/seperated/married,A101,2,A122,23,A143,A151,1,A171,1,A191,A201,female,1
A12,19,A32,A49,376,A61,A74,2,single,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,male,1
A14,29,A32,A43,2719,A61,A73,3,married/widowed,A101,1,A123,22,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A42,2997,A61,A72,1,divorced/seperated/married,A101,3,A122,38,A143,A152,1,A173,1,A191,A201,female,0
A14,21,A32,A40,4155,A63,A73,2,single,A101,3,A121,48,A143,A152,1,A173,1,A191,A201,male,1
A12,8,A34,A46,307,A61,A74,3,divorced/seperated/married,A101,3,A123,23,A143,A152,1,A173,1,A192,A201,male,1
A14,13,A32,A41,4415,A65,A75,2,single,A101,3,A123,37,A143,A152,1,A173,1,A192,A201,male,1
A11,7,A31,A43,390,A61,A72,3,divorced/seperated/married,A101,1,A122,24,A143,A152,1,A172,1,A191,A201,female,0
A14,16,A32,A43,2533,A65,A75,3,single,A101,3,A124,43,A143,A152,1,A173,1,A191,A201,male,1
A11,25,A34,A40,5715,A61,A75,2,single,A101,3,A123,38,A143,A153,1,A173,1,A192,A201,male,1
A14,12,A32,A43,2446,A61,A75,1,single,A101,2,A121,33,A143,A152,1,A173,1,A191,A201,male,1
A12,17,A34,A43,1524,A61,A73,3,single,A101,2,A123,31,A143,A152,2,A173,1,A191,A201,male,1
A11,5,A34,A43,282,A61,A73,3,single,A101,1,A122,30,A142,A152,1,A173,1,A192,A201,male,1
A14,46,A34,A41,5218,A61,A73,1,divorced/seperated/married,A101,1,A123,31,A143,A152,1,A174,1,A191,A201,female,1
A14,13,A32,A45,1176,A64,A72,2,divorced/seperated/married,A101,1,A124,46,A143,A153,1,A173,1,A191,A201,female,1
A12,6,A34,A49,296,A61,A74,3,single,A101,1,A124,20,A142,A152,1,A173,1,A192,A201,male,1
A11,14,A34,A41,3704,A65,A74,3,single,A101,2,A122,31,A141,A152,2,A172,1,A192,A201,male,0
A12,33,A32,A45,6259,A61,A74,3,single,A101,2,A123,36,A143,A152,1,A173,1,A192,A201,male,0
A14,30,A33,A40,6788,A61,A75,2,single,A101,3,A124,49,A143,A153,1,A173,1,A191,A201,male,0
A11,17,A32,A43,2611,A61,A74,3,single,A101,1,A123,24,A142,A152,1,A173,1,A191,A201,male,1
A11,9,A34,A43,1022,A61,A74,3,single,A101,2,A122,31,A143,A152,2,A172,1,A191,A201,male,1
A12,12,A32,A42,1405,A62,A73,3,divorced/seperated/married,A101,3,A122,43,A143,A152,1,A172,1,A191,A201,male,1
A14,14,A32,A43,1996,A62,A75,3,single,A101,3,A124,33,A143,A152,1,A173,1,A191,A201,male,1
A12,7,A32,A43,440,A65,A72,3,divorced/seperated/married,A101,1,A124,37,A141,A152,1,A173,1,A192,A201,female,1
A11,24,A34,A41,3774,A61,A75,3,single,A101,3,A124,44,A143,A153,2,A173,1,A191,A201,male,1
A12,36,A32,A49,5955,A61,A74,1,divorced/seperated/married,A101,1,A123,28,A143,A152,1,A173,1,A191,A201,female,1
A13,10,A32,A40,1195,A61,A75,3,married/widowed,A101,3,A121,43,A143,A151,1,A174,1,A192,A201,male,1
A14,18,A32,A43,2074,A65,A72,3,single,A101,2,A124,51,A141,A152,1,A173,1,A192,A201,male,1
A11,27,A33,A41,5307,A61,A74,1,single,A101,2,A122,31,A143,A152,1,A172,1,A191,A201,male,0
A12,12,A32,A49,380,A61,A74,3,single,A101,1,A123,20,A143,A152,1,A173,1,A191,A201,male,1
A11,19,A34,A40,4478,A65,A74,3,single,A101,3,A124,40,A143,A152,2,A172,1,A192,A201,male,0
A14,23,A32,A41,4940,A65,A75,2,single,A101,2,A121,30,A143,A152,1,A173,1,A192,A201,male,1
A11,20,A32,A410,1793,A61,A73,3,divorced/seperated/married,A101,3,A124,48,A143,A153,1,A173,1,A191,A201,female,0
A14,12,A32,A42,2597,A61,A75,2,single,A101,2,A121,41,A143,A152,1,A173,1,A191,A201,male,1
A12,8,A32,A46,651,A61,A73,3,single,A101,1,A121,31,A143,A152,1,A172,1,A191,A201,male,1
A14,10,A32,A43,2741,A63,A75,2,single,A101,2,A123,37,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A32,A40,3163,A65,A72,3,divorced/seperated/married,A101,3,A122,31,A143,A151,1,A173,1,A192,A201,female,1
A11,17,A31,A43,991,A61,A72,3,divorced/seperated/married,A101,3,A123,30,A143,A152,2,A173,1,A192,A201,female,0
A12,13,A32,A40,1776,A65,A73,3,single,A101,3,A122,39,A143,A152,1,A172,1,A192,A201,male,0
A11,17,A34,A49,2130,A64,A73,3,divorced/seperated/married,A101,3,A122,36,A143,A152,2,A173,1,A191,A201,male,1
A14,43,A34,A41,5266,A61,A73,1,divorced/seperated/married,A101,1,A121,36,A143,A152,1,A174,1,A191,A201,female,0
A14,42,A34,A41,5426,A65,A75,2,divorced/seperated/married,A101,2,A123,37,A143,A152,1,A173,1,A192,A201,female,1
A14,11,A32,A40,1902,A65,A73,3,divorced/seperated/married,A101,3,A122,43,A143,A152,1,A172,1,A192,A201,female,1
A14,33,A32,A45,3917,A61,A73,2,divorced/seperated/married,A101,2,A123,50,A141,A152,1,A173,1,A191,A201,female,1
A14,13,A34,A46,3141,A63,A75,2,single,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A44,391,A61,A73,3,married/widowed,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A43,1911,A63,A75,3,married/widowed,A101,3,A123,48,A143,A152,1,A173,1,A191,A201,male,1
A12,15,A32,A43,1909,A62,A74,3,single,A101,3,A123,45,A143,A152,1,A173,1,A192,A201,male,1
A13,10,A32,A42,434,A61,A73,1,married/widowed,A101,1,A121,22,A143,A152,1,A173,1,A192,A201,male,1
A14,12,A34,A43,926,A61,A74,2,divorced/seperated/married,A101,3,A122,28,A143,A151,1,A173,1,A191,A201,female,1
A14,16,A32,A40,4076,A61,A73,1,divorced/seperated/married,A101,3,A123,26,A143,A152,1,A173,1,A191,A201,female,0
A13,10,A32,A46,788,A61,A73,3,divorced/seperated/married,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,female,1
A13,10,A32,A48,1274,A61,A73,3,divorced/seperated/married,A101,3,A121,32,A143,A151,1,A171,1,A191,A201,male,1
A14,34,A34,A41,2918,A65,A75,1,divorced/seperated/married,A101,1,A123,31,A143,A152,1,A173,1,A191,A201,female,1
A12,10,A32,A43,897,A61,A75,3,single,A101,3,A121,28,A143,A152,1,A173,2,A191,A201,male,1
A13,11,A32,A43,546,A61,A74,3,single,A101,1,A124,20,A142,A152,1,A173,1,A191,A201,male,1
A12,32,A30,A410,3206,A61,A74,3,single,A101,3,A124,51,A142,A153,1,A173,1,A191,A201,male,0
A12,6,A34,A49,293,A61,A71,1,married/widowed,A101,3,A123,25,A143,A151,1,A173,1,A192,A201,male,1
A14,11,A32,A42,1128,A62,A75,3,single,A101,3,A122,35,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A43,1589,A61,A75,3,single,A101,3,A121,36,A141,A152,1,A172,2,A192,A201,male,1
A14,13,A31,A41,2047,A65,A72,3,divorced/seperated/married,A101,2,A122,27,A143,A151,1,A173,1,A192,A201,female,1
A11,20,A32,A42,634,A61,A73,1,married/widowed,A103,3,A121,22,A143,A152,1,A173,1,A191,A201,male,1
A12,38,A34,A43,3896,A61,A73,1,single,A101,1,A122,51,A141,A152,1,A173,1,A191,A201,male,0
A14,20,A32,A42,2507,A61,A71,2,single,A101,3,A121,50,A143,A153,1,A174,1,A191,A201,female,1
A12,22,A34,A40,2162,A61,A72,3,married/widowed,A101,2,A121,36,A143,A152,1,A173,1,A192,A201,male,0
A11,7,A34,A43,675,A61,A73,3,single,A101,2,A122,30,A143,A152,1,A172,1,A191,A201,male,1
A11,30,A31,A40,6810,A61,A74,1,single,A101,3,A124,36,A143,A151,1,A174,1,A191,A201,male,0
A12,11,A34,A43,492,A61,A74,3,single,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,male,1
A12,29,A34,A49,3154,A62,A74,2,single,A101,2,A123,25,A142,A152,1,A173,1,A191,A201,male,1
A11,7,A31,A49,402,A61,A72,2,divorced/seperated/married,A101,1,A123,25,A143,A151,1,A174,1,A191,A201,male,1
A11,16,A31,A40,3700,A65,A73,1,single,A101,3,A123,31,A141,A152,1,A174,2,A192,A201,male,0
A12,8,A32,A43,401,A61,A73,3,divorced/seperated/married,A101,1,A121,25,A143,A152,1,A173,1,A191,A201,female,0
A12,15,A32,A45,1992,A61,A74,3,married/widowed,A101,2,A124,30,A143,A153,1,A173,1,A192,A201,male,0
A11,26,A32,A40,5976,A63,A73,1,single,A101,3,A121,40,A143,A153,1,A173,1,A191,A201,male,1
A14,14,A34,A42,3263,A61,A75,3,divorced/seperated/married,A101,3,A123,38,A143,A152,2,A173,1,A191,A201,female,1
A12,14,A34,A43,380,A61,A74,3,divorced/seperated/married,A101,2,A123,20,A143,A152,1,A173,1,A191,A201,female,1
A14,15,A32,A45,3680,A65,A75,3,single,A101,3,A123,50,A143,A151,1,A173,1,A192,A201,male,1
A12,9,A32,A46,1308,A61,A73,3,single,A101,1,A121,42,A143,A152,1,A173,1,A192,A201,male,1
A13,9,A32,A42,1077,A61,A73,3,single,A101,1,A123,24,A142,A152,1,A173,1,A191,A201,male,1
A11,33,A34,A42,2250,A61,A71,1,divorced/seperated/married,A101,3,A121,21,A143,A152,1,A174,1,A191,A201,female,1
A13,20,A33,A40,5947,A65,A73,3,single,A101,3,A122,36,A143,A152,1,A173,1,A191,A201,male,0
A11,8,A32,A43,303,A61,A73,3,divorced/seperated/married,A101,1,A122,26,A143,A152,1,A174,1,A191,A201,female,1
A11,21,A32,A43,1635,A61,A75,3,single,A101,3,A123,39,A143,A152,2,A174,1,A192,A201,male,0
A11,28,A33,A40,6219,A61,A75,2,single,A101,3,A124,54,A143,A153,1,A174,1,A191,A201,male,0
A12,10,A32,A40,1435,A61,A72,2,divorced/seperated/married,A101,2,A121,31,A143,A152,1,A172,1,A192,A201,female,1
A12,38,A32,A43,3017,A61,A73,3,single,A101,1,A124,44,A143,A152,1,A173,1,A191,A201,male,0
A13,22,A33,A42,2818,A61,A73,1,divorced/seperated/married,A101,2,A121,35,A143,A152,1,A174,1,A191,A201,male,1
A14,19,A34,A42,762,A61,A71,2,divorced/seperated/married,A101,3,A121,26,A143,A152,1,A173,1,A191,A201,female,1
A12,9,A32,A43,420,A61,A73,1,married/widowed,A103,2,A121,30,A143,A152,1,A173,1,A192,A201,male,1
A14,49,A30,A43,5234,A62,A74,3,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,female,0
A12,19,A32,A43,2294,A62,A74,3,single,A102,2,A123,21,A142,A152,1,A173,1,A191,A201,male,1
