Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A11,7,A32,A43,463,A61,A73,2,divorced/seperated/married,A101,2,A121,44,A143,A152,1,A173,1,A191,A201,female,1
A14,32,A32,A49,1336,A62,A75,3,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A174,1,A192,A201,male,1
A11,5,A31,A41,427,A61,A74,3,divorced/seperated/married,A101,2,A121,50,A143,A152,1,A172,1,A191,A201,male,1
A11,8,A34,A40,653,A61,A73,3,married/widowed,A101,3,A121,28,A141,A152,1,A172,1,A191,A201,male,1
A14,26,A32,A40,998,A62,A75,3,divorced/seperated/married,A101,3,A121,24,A141,A151,1,A174,1,A192,A201,male,1
A11,39,A34,A43,1870,A61,A75,3,single,A101,3,A121,48,A143,A152,1,A172,1,A191,A201,male,0
A11,13,A32,A42,2047,A61,A73,3,single,A102,2,A121,28,A143,A152,1,A173,1,A191,A201,male,1
A14,20,A32,A40,2899,A61,A75,1,divorced/seperated/married,A101,2,A123,33,A143,A152,2,A172,1,A191,A201,male,1
A14,17,A34,A49,1363,A62,A75,3,married/widowed,A101,3,A121,53,A141,A152,1,A172,1,A191,A201,male,1
A14,43,A32,A40,6449,A65,A73,3,single,A101,3,A123,30,A143,A151,1,A173,1,A192,A201,male,1
A11,8,A32,A43,3714,A61,A72,3,divorced/seperated/married,A101,3,A122,26,A143,A151,1,A173,1,A191,A201,female,1
A12,10,A32,A43,940,A61,A73,3,single,A102,2,A121,23,A143,A152,1,A173,1,A191,A201,female,1
A11,24,A34,A43,3985,A61,A73,3,single,A103,2,A123,26,A143,A152,2,A173,1,A191,A201,male,1
A14,17,A32,A42,2163,A61,A73,3,divorced/seperated,A101,2,A121,50,A143,A152,1,A172,1,A192,A201,male,1
A12,4,A32,A49,316,A64,A73,1,divorced/seperated,A101,3,A121,37,A143,A152,1,A173,1,A192,A201,male,1
A14,18,A32,A41,3010,A61,A74,3,single,A101,2,A123,36,A143,A152,1,A173,1,A192,A201,male,1
A11,7,A34,A42,698,A61,A74,2,divorced/seperated/married,A101,1,A123,28,A143,A152,1,A173,1,A191,A201,female,1
A11,36,A32,A43,4117,A62,A73,3,single,A101,2,A124,23,A143,A153,1,A173,1,A191,A201,male,0
A12,40,A33,A43,3351,A61,A72,3,single,A101,1,A121,41,A143,A153,1,A174,1,A192,A201,female,1
A12,4,A32,A49,553,A64,A73,1,divorced/seperated,A101,2,A121,43,A143,A152,1,A172,1,A191,A201,male,1
A14,30,A34,A43,3121,A61,A74,3,single,A101,1,A123,37,A143,A152,2,A172,1,A192,A201,male,1
A14,15,A32,A40,1568,A65,A73,3,married/widowed,A101,3,A124,25,A143,A152,1,A173,1,A191,A201,male,1
A12,40,A32,A49,9466,A61,A74,2,single,A101,1,A124,23,A143,A152,1,A173,1,A192,A201,male,1
A14,21,A34,A40,2002,A61,A75,3,single,A101,3,A123,32,A141,A152,1,A173,1,A191,A201,male,0
A12,17,A32,A40,7090,A61,A72,1,single,A101,2,A123,21,A143,A152,2,A173,1,A191,A201,male,1
A12,31,A32,A46,5303,A65,A75,3,divorced/seperated/married,A101,3,A121,32,A141,A152,1,A174,1,A192,A201,female,1
A14,21,A34,A43,1660,A61,A75,3,single,A101,1,A123,28,A143,A152,2,A172,1,A191,A201,male,1
A14,31,A34,A42,3733,A61,A74,2,single,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,male,0
A11,33,A32,A43,2616,A61,A73,2,single,A101,2,A121,28,A143,A151,1,A172,1,A191,A201,female,0
A12,28,A34,A43,3007,A62,A73,3,divorced/seperated/married,A101,1,A122,26,A143,A152,2,A173,1,A192,A201,female,1
A11,8,A32,A40,2996,A61,A73,3,single,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,male,0
A12,13,A32,A43,3239,A61,A73,3,single,A101,2,A121,32,A143,A152,1,A172,1,A191,A201,male,0
A12,46,A33,A42,8275,A62,A74,1,single,A101,1,A123,26,A143,A152,1,A174,1,A192,A201,male,0
A11,32,A32,A49,2316,A61,A75,3,single,A101,3,A124,37,A143,A153,1,A174,1,A192,A201,male,0
A11,36,A32,A43,2008,A61,A73,3,divorced/seperated/married,A101,2,A122,27,A143,A152,1,A172,1,A191,A201,female,0
A11,15,A32,A40,1011,A64,A75,3,divorced/seperated/married,A101,3,A121,32,A143,A151,1,A174,1,A192,A201,female,1
A12,23,A32,A42,4160,A61,A73,2,single,A101,3,A121,36,A143,A152,1,A173,1,A191,A201,male,0
A11,13,A31,A43,2356,A61,A72,3,single,A101,3,A122,38,A143,A151,2,A173,1,A192,A201,male,1
A11,42,A32,A43,6557,A61,A75,3,single,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,male,0
A12,43,A32,A42,4058,A65,A73,2,divorced/seperated/married,A101,2,A122,32,A143,A151,1,A173,1,A192,A201,female,0
A11,24,A32,A43,1973,A61,A73,3,divorced/seperated/married,A101,1,A123,23,A143,A152,1,A173,1,A192,A201,female,0
A14,18,A32,A43,8162,A61,A72,2,single,A101,3,A122,42,A143,A152,1,A173,1,A192,A201,male,1
A12,39,A33,A49,10783,A61,A74,1,single,A101,2,A123,20,A143,A152,2,A173,1,A192,A201,male,1
A11,16,A32,A46,3783,A61,A74,3,single,A101,1,A123,24,A143,A152,1,A173,1,A191,A201,male,1
A11,8,A32,A42,435,A61,A73,2,single,A102,1,A121,49,A143,A152,1,A173,1,A191,A201,male,1
A12,31,A33,A40,512,A65,A72,3,divorced/seperated/married,A101,2,A123,22,A143,A152,1,A173,1,A192,A201,female,1
A14,20,A34,A40,2691,A65,A75,3,single,A101,3,A121,42,A143,A152,1,A172,1,A191,A201,male,1
A14,10,A32,A43,914,A62,A73,3,married/widowed,A101,2,A122,24,A143,A151,1,A173,1,A192,A201,male,1
A14,10,A32,A40,1405,A61,A72,2,divorced/seperated/married,A101,1,A122,40,A143,A152,1,A173,1,A191,A201,female,1
A12,13,A32,A40,1495,A65,A73,3,married/widowed,A101,3,A122,47,A143,A152,1,A173,1,A192,A201,male,1
A11,20,A32,A49,3018,A61,A73,3,single,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,male,0
A11,27,A32,A43,3121,A61,A73,3,divorced/seperated/married,A101,1,A124,26,A143,A152,1,A172,1,A191,A201,male,1
A14,33,A32,A40,11256,A65,A75,2,single,A101,3,A124,33,A143,A152,1,A173,1,A192,A201,male,1
A14,28,A32,A42,2345,A61,A73,3,single,A101,1,A123,34,A141,A152,1,A173,1,A192,A201,male,1
A14,27,A34,A40,5525,A61,A73,2,single,A103,3,A122,43,A143,A152,2,A173,1,A191,A201,male,0
A14,28,A32,A41,8092,A65,A71,1,single,A101,3,A124,40,A143,A153,1,A173,1,A192,A201,male,1
A12,12,A33,A49,520,A65,A73,3,married/widowed,A101,2,A121,27,A143,A152,1,A173,1,A192,A201,female,1
A11,21,A32,A43,2909,A61,A73,3,single,A101,2,A121,29,A143,A152,1,A173,1,A191,A201,male,1
A11,20,A32,A40,984,A65,A74,2,single,A101,2,A122,46,A143,A152,1,A173,1,A192,A201,male,1
A13,11,A34,A40,992,A61,A75,3,single,A101,3,A123,45,A143,A152,1,A173,1,A192,A201,male,1
A12,31,A33,A49,3794,A61,A73,3,single,A101,2,A121,23,A143,A151,1,A174,1,A192,A201,male,1
A11,22,A32,A46,6138,A61,A74,2,single,A101,1,A123,25,A143,A152,1,A173,1,A191,A201,male,0
A14,15,A30,A43,707,A61,A75,3,married/widowed,A101,3,A122,59,A141,A152,2,A173,1,A192,A201,male,1
A14,15,A32,A49,2887,A61,A73,1,single,A101,2,A121,35,A143,A152,1,A173,1,A192,A201,male,1
A11,52,A33,A42,517,A65,A74,2,divorced/seperated/married,A101,2,A122,46,A141,A152,1,A173,1,A192,A201,male,0
A14,15,A34,A43,2532,A61,A73,1,divorced/seperated/married,A101,1,A123,24,A143,A152,1,A173,1,A192,A201,female,1
A11,34,A32,A43,7737,A61,A74,2,single,A101,1,A124,22,A143,A152,2,A173,1,A192,A201,male,1
A14,17,A32,A43,3709,A61,A72,2,divorced/seperated/married,A103,1,A123,37,A143,A152,1,A173,1,A191,A201,female,1
A12,44,A32,A42,6899,A61,A74,2,single,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,male,0
A14,42,A34,A40,7571,A62,A75,3,single,A101,2,A124,21,A141,A152,1,A173,1,A191,A201,male,0
A12,5,A32,A49,439,A64,A73,1,divorced/seperated,A101,2,A121,39,A143,A152,1,A173,1,A192,A201,male,1
A11,9,A32,A43,1624,A61,A74,1,divorced/seperated/married,A103,1,A121,29,A143,A152,1,A173,1,A192,A201,female,1
A12,35,A32,A43,5479,A61,A72,3,single,A101,1,A123,21,A143,A151,1,A173,1,A191,A201,male,0
A11,23,A34,A49,684,A61,A71,3,single,A101,3,A122,45,A143,A153,2,A174,1,A192,A201,male,1
A11,17,A34,A43,2984,A61,A74,2,divorced/seperated/married,A103,1,A124,30,A143,A152,2,A173,1,A191,A201,female,1
A14,19,A32,A43,855,A62,A75,3,divorced/seperated/married,A101,3,A122,39,A143,A152,2,A173,1,A192,A201,female,1
A14,17,A32,A41,2459,A61,A74,3,single,A101,1,A123,34,A143,A152,1,A173,1,A192,A201,male,1
A14,22,A34,A43,2234,A61,A73,2,divorced/seperated/married,A101,1,A123,36,A143,A152,2,A172,1,A191,A201,female,1
A14,7,A32,A43,774,A61,A73,2,divorced/seperated/married,A101,1,A124,46,A143,A152,1,A173,1,A191,A201,female,1
A12,30,A34,A42,2373,A65,A74,3,divorced/seperated/married,A101,2,A123,44,A143,A152,1,A173,1,A192,A201,female,1
A11,13,A32,A46,6176,A61,A73,3,single,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,male,0
A12,7,A34,A40,1808,A63,A73,1,single,A101,3,A121,35,A143,A151,1,A173,1,A191,A201,male,1
A13,28,A34,A49,4463,A61,A75,3,single,A101,3,A124,46,A143,A153,2,A173,1,A191,A201,male,1
A11,21,A34,A49,2698,A61,A72,3,divorced/seperated/married,A101,3,A124,31,A143,A153,1,A173,1,A192,A201,female,0
A12,27,A33,A42,1324,A61,A72,3,divorced/seperated/married,A101,2,A122,30,A143,A152,1,A173,1,A192,A201,female,1
A12,20,A33,A42,1430,A61,A73,3,divorced/seperated/married,A101,2,A121,29,A143,A152,1,A173,1,A191,A201,female,1
A14,24,A33,A49,5562,A61,A74,1,single,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A12,12,A32,A43,1412,A61,A75,3,single,A101,3,A123,37,A143,A152,1,A172,1,A191,A201,male,1
A14,18,A32,A40,4347,A65,A73,3,single,A101,2,A124,27,A143,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A40,1536,A61,A73,3,single,A101,3,A121,34,A143,A152,1,A172,1,A191,A201,male,1
A14,24,A34,A40,8077,A61,A71,3,single,A101,3,A123,53,A143,A152,1,A174,1,A192,A201,male,1
A12,5,A32,A49,300,A65,A72,2,married/widowed,A101,3,A121,35,A143,A152,1,A173,1,A192,A201,male,1
A14,13,A34,A40,3474,A65,A71,2,single,A101,2,A122,41,A143,A152,1,A173,1,A191,A201,male,1
A12,35,A33,A49,7850,A61,A74,1,single,A101,2,A123,28,A143,A152,2,A174,1,A192,A201,male,1
A11,5,A31,A43,608,A61,A74,3,divorced/seperated/married,A101,1,A121,53,A143,A152,1,A172,1,A191,A201,female,1
A11,25,A32,A40,1185,A61,A75,3,single,A101,3,A122,30,A143,A152,1,A173,1,A192,A201,male,0
A14,20,A34,A49,2258,A61,A75,3,single,A101,3,A121,48,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A34,A40,2832,A65,A73,2,single,A101,2,A122,34,A143,A152,2,A173,1,A191,A201,male,1
A14,47,A34,A49,1333,A62,A75,3,married/widowed,A101,3,A122,55,A141,A152,1,A173,1,A192,A201,male,1
A12,42,A32,A40,1884,A62,A73,3,divorced/seperated/married,A101,2,A121,21,A143,A152,1,A174,1,A192,A201,female,0
A14,10,A32,A42,2814,A61,A72,3,divorced/seperated/married,A101,3,A123,40,A143,A151,1,A173,1,A192,A201,female,1
A12,21,A32,A42,1407,A61,A72,3,divorced/seperated,A101,1,A122,59,A143,A152,1,A173,1,A191,A201,female,1
A14,16,A32,A41,2888,A64,A73,3,single,A101,2,A123,34,A141,A152,1,A173,1,A192,A201,male,1
A12,5,A32,A49,454,A64,A73,1,divorced/seperated,A101,2,A121,31,A143,A152,1,A173,1,A192,A201,male,1
A11,40,A34,A43,3811,A61,A73,3,single,A101,2,A123,27,A143,A152,1,A173,1,A191,A201,male,0
A11,42,A32,A40,1605,A61,A75,3,divorced/seperated/married,A101,3,A123,34,A143,A153,1,A173,1,A191,A201,female,0
A11,35,A32,A40,4990,A65,A73,3,divorced/seperated/married,A101,3,A122,27,A143,A152,1,A173,1,A192,A201,female,0
A11,5,A31,A43,775,A61,A74,3,divorced/seperated/married,A101,1,A121,47,A143,A152,1,A173,1,A191,A201,female,1
A12,27,A32,A43,1031,A62,A72,3,divorced/seperated/married,A101,1,A121,23,A143,A151,1,A172,1,A192,A201,female,1
A11,22,A34,A40,1289,A61,A75,3,single,A101,3,A121,41,A143,A152,1,A172,1,A191,A201,male,0
A14,16,A34,A43,3167,A61,A73,1,divorced/seperated/married,A101,1,A123,20,A143,A152,1,A173,1,A192,A201,female,1
A11,26,A32,A43,3007,A61,A72,3,single,A101,3,A122,43,A143,A152,1,A173,1,A191,A201,male,0
A12,24,A33,A49,4237,A61,A75,1,divorced/seperated/married,A101,1,A123,22,A143,A151,1,A174,1,A192,A201,female,1
A14,11,A32,A40,2263,A61,A74,2,divorced/seperated/married,A101,1,A122,37,A143,A152,1,A173,1,A191,A201,female,0
A14,11,A32,A43,1040,A61,A73,2,single,A101,1,A121,38,A143,A151,1,A173,1,A191,A201,male,1
A14,16,A33,A40,6214,A61,A72,1,single,A101,3,A122,22,A143,A152,1,A173,1,A191,A201,male,1
A14,21,A34,A40,5332,A62,A71,3,single,A101,2,A123,32,A141,A152,1,A174,1,A191,A201,male,0
A13,20,A34,A49,1907,A61,A75,3,single,A101,3,A122,53,A141,A152,1,A173,1,A192,A201,male,1
A12,7,A32,A49,835,A64,A73,3,divorced/seperated,A101,1,A123,29,A143,A152,2,A172,1,A191,A201,male,1
A12,32,A33,A43,1483,A62,A72,3,divorced/seperated/married,A101,1,A123,22,A143,A152,1,A172,1,A192,A201,female,0
A14,6,A34,A48,1124,A61,A71,3,divorced/seperated,A101,2,A121,64,A143,A152,1,A174,1,A191,A201,female,1
A14,9,A32,A42,8084,A61,A72,1,divorced/seperated/married,A101,3,A122,31,A143,A152,1,A173,1,A191,A201,female,0
A12,14,A32,A43,2015,A61,A73,2,divorced/seperated/married,A101,3,A122,31,A143,A151,1,A173,1,A191,A201,female,1
A12,35,A34,A49,5643,A61,A74,2,single,A101,1,A123,21,A143,A152,1,A174,1,A192,A201,male,0
A11,14,A32,A43,2581,A61,A73,1,divorced/seperated/married,A101,3,A122,34,A143,A152,1,A173,1,A191,A201,female,0
A14,9,A32,A42,2437,A61,A72,1,divorced/seperated/married,A101,3,A122,34,A143,A152,1,A173,1,A191,A201,female,0
A14,18,A34,A43,2059,A65,A73,2,single,A101,2,A122,43,A143,A152,2,A173,1,A192,A201,male,1
A12,17,A32,A42,3578,A61,A72,1,divorced/seperated/married,A101,3,A122,38,A143,A152,1,A173,1,A191,A201,female,0
A12,21,A32,A42,3600,A61,A71,2,divorced/seperated,A101,1,A123,60,A141,A152,1,A174,1,A192,A201,male,0
A12,16,A32,A43,1579,A61,A73,3,single,A103,3,A121,29,A143,A152,1,A172,1,A191,A201,male,1
A14,22,A32,A42,6295,A64,A72,2,single,A101,3,A122,31,A143,A152,1,A173,1,A191,A201,male,1
A14,11,A34,A40,1161,A62,A72,3,divorced/seperated/married,A101,1,A122,35,A143,A152,1,A173,1,A191,A201,female,0
A14,29,A34,A43,1619,A62,A75,3,married/widowed,A101,3,A124,48,A141,A152,1,A173,1,A192,A201,male,1
A11,30,A32,A40,2443,A65,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A151,1,A172,1,A192,A201,female,1
A12,17,A32,A42,2779,A61,A72,2,divorced/seperated/married,A101,3,A121,25,A143,A152,1,A173,1,A191,A201,female,0
A12,30,A32,A46,3769,A62,A73,1,divorced/seperated/married,A101,1,A122,40,A143,A152,1,A173,1,A191,A201,female,0
A14,21,A32,A40,1702,A61,A72,3,divorced/seperated/married,A101,2,A124,29,A143,A151,1,A173,1,A191,A201,female,1
A11,16,A32,A43,2650,A61,A73,2,single,A101,1,A124,28,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A32,A43,528,A62,A75,3,married/widowed,A101,3,A121,36,A143,A152,1,A172,1,A192,A201,male,1
A14,7,A32,A42,1259,A61,A72,1,single,A101,3,A121,28,A143,A151,1,A173,1,A191,A201,female,1
A11,26,A32,A40,1234,A61,A75,3,divorced/seperated/married,A101,3,A123,43,A143,A151,2,A174,1,A192,A201,female,1
A11,16,A32,A40,2277,A61,A72,3,divorced/seperated/married,A101,1,A122,34,A143,A152,1,A173,1,A191,A201,female,1
A11,17,A32,A43,3865,A61,A72,3,divorced/seperated/married,A101,2,A123,30,A143,A151,1,A173,1,A191,A201,female,1
A14,20,A32,A43,2305,A62,A73,2,divorced/seperated/married,A101,2,A124,38,A143,A152,1,A172,1,A192,A201,female,1
